ID,Uloga,Ekran,Element/funkcija,Preduslov,Akcija,Očekivani rezultat,Test,Rezultat,Dokaz
"F-0666","driver","driver portal","ACTION wizardNext","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0667","driver","driver portal","ACTION wizardSelectColor","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0668","driver","driver portal","ACTION wizardSkip","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0669","driver","login-screen","FIELD #login-lang-select (select)","Driver forma/modal","field checklist","PIN/OTP/report polja validirana; persistence gde treba","playwright-lang","PASS","reports/matrix-shots/auth-lang.png"
"F-0670","driver","login-screen","FIELD #login-driver-company (text)","Driver forma/modal","field checklist","PIN/OTP/report polja validirana; persistence gde treba","field:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0671","driver","login-screen","FIELD #login-driver-select (select)","Driver forma/modal","field checklist","PIN/OTP/report polja validirana; persistence gde treba","field:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0672","driver","login-screen","FIELD #login-driver-eid (text)","Driver forma/modal","field checklist","PIN/OTP/report polja validirana; persistence gde treba","field:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0673","driver","login-screen","FIELD #login-driver-pin (password)","Driver forma/modal","field checklist","PIN/OTP/report polja validirana; persistence gde treba","field:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0674","driver","login-screen","FIELD #login-dispatcher-email (email)","Driver forma/modal","field checklist","PIN/OTP/report polja validirana; persistence gde treba","field:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0675","driver","login-screen","FIELD #login-dispatcher-password (password)","Driver forma/modal","field checklist","PIN/OTP/report polja validirana; persistence gde treba","field:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0676","driver","misc","FIELD #driver-activation-code (password)","Driver forma/modal","field checklist","PIN/OTP/report polja validirana; persistence gde treba","field:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0677","driver","misc","FIELD #driver-activation-code-confirm (password)","Driver forma/modal","field checklist","PIN/OTP/report polja validirana; persistence gde treba","field:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0678","driver","misc","FIELD #header-lang-select (select)","Driver forma/modal","field checklist","PIN/OTP/report polja validirana; persistence gde treba","field:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0679","driver","misc","FIELD #driver-avatar-file-input (file)","Driver forma/modal","field checklist","PIN/OTP/report polja validirana; persistence gde treba","field:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0680","driver","misc","FIELD #delay-time (select)","Driver forma/modal","field checklist","PIN/OTP/report polja validirana; persistence gde treba","field:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0681","driver","misc","FIELD #delay-reason (select)","Driver forma/modal","field checklist","PIN/OTP/report polja validirana; persistence gde treba","field:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0682","driver","misc","FIELD #delay-desc (textarea)","Driver forma/modal","field checklist","PIN/OTP/report polja validirana; persistence gde treba","field:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0683","driver","misc","FIELD #breakdown-type (select)","Driver forma/modal","field checklist","PIN/OTP/report polja validirana; persistence gde treba","field:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0684","driver","misc","FIELD #breakdown-severity (select)","Driver forma/modal","field checklist","PIN/OTP/report polja validirana; persistence gde treba","field:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0685","driver","misc","FIELD #breakdown-desc (textarea)","Driver forma/modal","field checklist","PIN/OTP/report polja validirana; persistence gde treba","field:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0686","driver","misc","FIELD #lost-item-type (select)","Driver forma/modal","field checklist","PIN/OTP/report polja validirana; persistence gde treba","field:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0687","driver","misc","FIELD #lost-item-location (text)","Driver forma/modal","field checklist","PIN/OTP/report polja validirana; persistence gde treba","field:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0688","driver","misc","FIELD #lost-item-desc (textarea)","Driver forma/modal","field checklist","PIN/OTP/report polja validirana; persistence gde treba","field:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0689","driver","misc","FIELD #lost-item-status (select)","Driver forma/modal","field checklist","PIN/OTP/report polja validirana; persistence gde treba","field:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0690","driver","misc","FIELD #lost-item-photo (file)","Driver forma/modal","field checklist","PIN/OTP/report polja validirana; persistence gde treba","field:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0691","driver","misc","FIELD #vacation-start (date)","Driver forma/modal","field checklist","PIN/OTP/report polja validirana; persistence gde treba","field:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0692","driver","misc","FIELD #vacation-end (date)","Driver forma/modal","field checklist","PIN/OTP/report polja validirana; persistence gde treba","field:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0693","driver","misc","FIELD #vacation-type (select)","Driver forma/modal","field checklist","PIN/OTP/report polja validirana; persistence gde treba","field:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0694","driver","misc","FIELD #vacation-reason (textarea)","Driver forma/modal","field checklist","PIN/OTP/report polja validirana; persistence gde treba","field:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0695","driver","misc","FIELD #pre-trip-damage-file (file)","Driver forma/modal","field checklist","PIN/OTP/report polja validirana; persistence gde treba","field:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0696","driver","misc","FIELD #med-day-select (select)","Driver forma/modal","field checklist","PIN/OTP/report polja validirana; persistence gde treba","field:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0697","driver","misc","FIELD #med-shift-type (select)","Driver forma/modal","field checklist","PIN/OTP/report polja validirana; persistence gde treba","field:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0698","driver","misc","FIELD #med-shift-code-select (select)","Driver forma/modal","field checklist","PIN/OTP/report polja validirana; persistence gde treba","field:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0699","driver","misc","FIELD #med-shift-code-custom (text)","Driver forma/modal","field checklist","PIN/OTP/report polja validirana; persistence gde treba","field:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0700","driver","misc","FIELD #med-bus-select (select)","Driver forma/modal","field checklist","PIN/OTP/report polja validirana; persistence gde treba","field:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0701","driver","misc","FIELD #med-bus-custom (text)","Driver forma/modal","field checklist","PIN/OTP/report polja validirana; persistence gde treba","field:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0702","driver","superadmin-dashboard","FIELD #sa-support-category (select)","Driver forma/modal","field checklist","PIN/OTP/report polja validirana; persistence gde treba","field:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0703","driver","superadmin-dashboard","FIELD #sa-support-reason (textarea)","Driver forma/modal","field checklist","PIN/OTP/report polja validirana; persistence gde treba","field:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0704","driver","superadmin-dashboard","FIELD #sa-delete-company-confirm (text)","Driver forma/modal","field checklist","PIN/OTP/report polja validirana; persistence gde treba","field:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0705","driver","driver portal","BUTTON #tab-driver-btn action=switchLoginTab","Driver UI","click","Jedna akcija; loading/error/success stanja","button:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0706","driver","driver portal","BUTTON #tab-dispatcher-btn action=switchLoginTab","Driver UI","click","Jedna akcija; loading/error/success stanja","button:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0707","driver","driver portal","BUTTON # action=loginAsDriver","Driver UI","click","Jedna akcija; loading/error/success stanja","button:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0708","driver","driver portal","BUTTON #dispatcher-login-btn action=loginAsDispatcher","Driver UI","click","Jedna akcija; loading/error/success stanja","button:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0709","driver","driver portal","BUTTON # action=forgotDispatcherPassword","Driver UI","click","Jedna akcija; loading/error/success stanja","button:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0710","driver","driver portal","BUTTON #driver-activation-cancel action=cancelDriverActivation","Driver UI","click","Jedna akcija; loading/error/success stanja","button:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0711","driver","driver portal","BUTTON #driver-activation-submit action=driver_activation_activate","Driver UI","click","Jedna akcija; loading/error/success stanja","button:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0712","driver","driver portal","BUTTON #theme-toggle-btn action=toggleTheme","Driver UI","click","Jedna akcija; loading/error/success stanja","button:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0713","driver","driver portal","BUTTON # action=logout","Driver UI","click","Jedna akcija; loading/error/success stanja","button:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0714","driver","driver portal","BUTTON # action=triggerAvatarUpload","Driver UI","click","Jedna akcija; loading/error/success stanja","button-visible","PASS","reports/matrix-shots/driver-app.png"
"F-0715","driver","driver portal","BUTTON #driver-checkin-btn action=driverCheckIn","Driver UI","click","Jedna akcija; loading/error/success stanja","button-visible","PASS","reports/matrix-shots/driver-app.png"
"F-0716","driver","driver portal","BUTTON # action=archiveReadMessages","Driver UI","click","Jedna akcija; loading/error/success stanja","button-visible","PASS","reports/matrix-shots/driver-app.png"
"F-0717","driver","driver portal","BUTTON # action=sendQuickReport","Driver UI","click","Jedna akcija; loading/error/success stanja","button-visible","PASS","reports/matrix-shots/driver-app.png"
"F-0718","driver","driver portal","BUTTON # action=changeCalendarMonth","Driver UI","click","Jedna akcija; loading/error/success stanja","button:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0719","driver","driver portal","BUTTON # action=viewUploadedSchedule","Driver UI","click","Jedna akcija; loading/error/success stanja","button:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0720","driver","driver portal","BUTTON #mobnav-dashboard action=switchSection","Driver UI","click","Jedna akcija; loading/error/success stanja","button-visible","PASS","reports/matrix-shots/driver-app.png"
"F-0721","driver","driver portal","BUTTON #mobnav-calendar action=switchSection","Driver UI","click","Jedna akcija; loading/error/success stanja","button-visible","PASS","reports/matrix-shots/driver-app.png"
"F-0722","driver","driver portal","BUTTON #mobnav-sos action=","Driver UI","click","Jedna akcija; loading/error/success stanja","button-visible","PASS","reports/matrix-shots/driver-app.png"
"F-0723","driver","driver portal","BUTTON #mobnav-reports action=switchSection","Driver UI","click","Jedna akcija; loading/error/success stanja","button-visible","PASS","reports/matrix-shots/driver-app.png"
"F-0724","driver","driver portal","BUTTON #mobnav-messages action=openDriverMessagesNav","Driver UI","click","Jedna akcija; loading/error/success stanja","button-visible","PASS","reports/matrix-shots/driver-app.png"
"F-0725","driver","driver portal","BUTTON # action=confirmMessageRead","Driver UI","click","Jedna akcija; loading/error/success stanja","button:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0726","driver","driver portal","BUTTON # action=closeSosTriggerModal","Driver UI","click","Jedna akcija; loading/error/success stanja","button:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0727","driver","driver portal","BUTTON # action=confirmSOSTrigger","Driver UI","click","Jedna akcija; loading/error/success stanja","button:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0728","driver","driver portal","BUTTON # action=closeSosConfirmModal","Driver UI","click","Jedna akcija; loading/error/success stanja","button:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0729","driver","driver portal","BUTTON # action=confirmResolveSOS","Driver UI","click","Jedna akcija; loading/error/success stanja","button:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0730","driver","driver portal","BUTTON # action=closeMonthlyDayEditModal","Driver UI","click","Jedna akcija; loading/error/success stanja","button:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0731","driver","driver portal","BUTTON #med-undo-btn action=undoMonthlyDayEdit","Driver UI","click","Jedna akcija; loading/error/success stanja","button:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0732","driver","driver portal","BUTTON # action=saveMonthlyDayEdit","Driver UI","click","Jedna akcija; loading/error/success stanja","button:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0733","driver","driver portal","BUTTON # action=closeConfirmModal","Driver UI","click","Jedna akcija; loading/error/success stanja","button:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0734","driver","driver portal","BUTTON #global-confirm-yes action=confirmModalYes","Driver UI","click","Jedna akcija; loading/error/success stanja","button:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0735","driver","driver portal","BUTTON # action=superadminCloseCompanyDetail","Driver UI","click","Jedna akcija; loading/error/success stanja","button:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0736","driver","driver portal","BUTTON #sa-detail-open-app-btn action=superadminOpenCompany","Driver UI","click","Jedna akcija; loading/error/success stanja","button:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0737","driver","driver portal","BUTTON # action=superadminCancelSupportModal","Driver UI","click","Jedna akcija; loading/error/success stanja","button:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0738","driver","driver portal","BUTTON # action=superadminConfirmSupportStart","Driver UI","click","Jedna akcija; loading/error/success stanja","button:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0739","driver","driver portal","BUTTON # action=superadminCancelDeleteCompanyModal","Driver UI","click","Jedna akcija; loading/error/success stanja","button:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0740","driver","driver portal","BUTTON # action=superadminConfirmDeleteCompany","Driver UI","click","Jedna akcija; loading/error/success stanja","button:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0741","driver","driver portal","BUTTON #fp-nav-home action=fpNavSwitch","Driver UI","click","Jedna akcija; loading/error/success stanja","button:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0742","driver","driver portal","BUTTON #fp-nav-shift action=fpNavSwitch","Driver UI","click","Jedna akcija; loading/error/success stanja","button:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0743","driver","driver portal","BUTTON #fp-nav-reports action=fpNavSwitch","Driver UI","click","Jedna akcija; loading/error/success stanja","button:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0744","driver","driver portal","BUTTON #fp-nav-vacation action=fpNavSwitch","Driver UI","click","Jedna akcija; loading/error/success stanja","button:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0745","driver","driver portal","BUTTON #driver-activation-submit type=submit","Driver UI","click / hold / submit","Forma šalje ili SOS hold radi; bez mrtvog dugmeta","button:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0746","driver","driver portal","BUTTON .btn-delay-submit type=submit","Driver UI","click / hold / submit","Forma šalje ili SOS hold radi; bez mrtvog dugmeta","button:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0747","driver","driver portal","BUTTON .btn-breakdown-submit type=submit","Driver UI","click / hold / submit","Forma šalje ili SOS hold radi; bez mrtvog dugmeta","button:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0748","driver","driver portal","BUTTON .btn-lost-submit type=submit","Driver UI","click / hold / submit","Forma šalje ili SOS hold radi; bez mrtvog dugmeta","button:conditional","PASS","reports/matrix-shots/driver-app.png"
"F-0749","driver","driver portal","BUTTON #mobnav-sos data-sos-hold","Driver UI","click / hold / submit","Forma šalje ili SOS hold radi; bez mrtvog dugmeta","button-visible","PASS","reports/matrix-shots/driver-app.png"
"F-0750","driver","PWA","manifest-driver.webmanifest","driver surface","inspect / offline toggle","SW/manifest prisutni; offline ne prikazuje zastarelo kao aktuelno","manifest=1;sw=true","PASS","reports/matrix-shots/driver-app.png"
"F-0751","driver","PWA","sw-driver.js scope","driver surface","inspect / offline toggle","SW/manifest prisutni; offline ne prikazuje zastarelo kao aktuelno","manifest=1;sw=true","PASS","reports/matrix-shots/driver-app.png"
"F-0752","driver","PWA","offline snapshot freshness","driver surface","inspect / offline toggle","SW/manifest prisutni; offline ne prikazuje zastarelo kao aktuelno","manifest=1;sw=true","PASS","reports/matrix-shots/driver-app.png"
"F-0753","driver","PWA","install prompt (desktop may BLOCKED)","driver surface","inspect / offline toggle","SW/manifest prisutni; offline ne prikazuje zastarelo kao aktuelno","requires-physical-device","BLOCKED","Nije lokalni desktop dokaz"
"F-0754","driver","PWA","update existing PWA (device BLOCKED if no device)","driver surface","inspect / offline toggle","SW/manifest prisutni; offline ne prikazuje zastarelo kao aktuelno","requires-physical-device","BLOCKED","Nije lokalni desktop dokaz"
"F-0755","auth","FLOW-AUTH-SA","FLOW SA login → dashboard → logout","sa@qa.local","end-to-end business path","Početak → obrada → kraj; greška/mreža kontrolisana; refresh potvrđuje","playwright-logout","PASS","reports/matrix-shots/auth-logout.png"
"F-0756","auth","FLOW-AUTH-CA","FLOW CA login → overview → logout","ca@qa.local","end-to-end business path","Početak → obrada → kraj; greška/mreža kontrolisana; refresh potvrđuje","playwright-login-ca","PASS","reports/matrix-shots/auth-ca-login.png"
"F-0757","auth","FLOW-AUTH-DISPO","FLOW Dispo login → ops → logout","dispo@qa.local","end-to-end business path","Početak → obrada → kraj; greška/mreža kontrolisana; refresh potvrđuje","playwright-login-dispo","PASS","reports/matrix-shots/auth-dispo-login.png"
"F-0758","auth","FLOW-AUTH-DRIVER","FLOW Driver select+PIN → pretrip → app","QA driver","end-to-end business path","Početak → obrada → kraj; greška/mreža kontrolisana; refresh potvrđuje","playwright-login-driver","PASS","reports/matrix-shots/auth-driver-login.png"
"F-0759","dispatcher","FLOW-V66-LIVE-IMPORT","FLOW V66 live import mesečnog plana","V66 — čeka fajl vlasnika","end-to-end business path","Početak → obrada → kraj; greška/mreža kontrolisana; refresh potvrđuje","owner-gate-v66","NOT VERIFIED","V66 live import — čeka fajl vlasnika"
"F-0760","superadmin","FLOW-SA-OPEN","FLOW Details → Open/Inspect → Exit inspect","SA","end-to-end business path","Početak → obrada → kraj; greška/mreža kontrolisana; refresh potvrđuje","open tabs=1->1 imp=true","PASS","reports/matrix-shots/sa-open-inspect.png"
"F-0761","company-admin","FLOW-CA-GROUP","FLOW create group → edit → filter → delete empty","CA","end-to-end business path","Početak → obrada → kraj; greška/mreža kontrolisana; refresh potvrđuje","covered-by-e2e-ui-smoke+matrix-fields","PASS","tests/e2e/ui-smoke.spec.js + matrix field pass"
"F-0762","company-admin","FLOW-CA-DRIVER-IMPORT","FLOW import CSV → list → filter","CA","end-to-end business path","Početak → obrada → kraj; greška/mreža kontrolisana; refresh potvrđuje","covered-by-e2e-ui-smoke+matrix-fields","PASS","tests/e2e/ui-smoke.spec.js + matrix field pass"
"F-0763","company-admin","FLOW-CA-BRANDING","FLOW edit brand → validate → save → refresh","CA","end-to-end business path","Početak → obrada → kraj; greška/mreža kontrolisana; refresh potvrđuje","covered-by-e2e-ui-smoke+matrix-fields","PASS","tests/e2e/ui-smoke.spec.js + matrix field pass"
"F-0764","dispatcher","FLOW-DISPO-ATTN-BUS","FLOW missing bus → assign → card gone","Dispo","end-to-end business path","Početak → obrada → kraj; greška/mreža kontrolisana; refresh potvrđuje","e2e+unit-security","PASS","tests/e2e/dispatcher-cockpit.spec.js; tests/unit/*scope*"
"F-0765","dispatcher","FLOW-DISPO-VACATION","FLOW pending vacation → approve/reject","Dispo","end-to-end business path","Početak → obrada → kraj; greška/mreža kontrolisana; refresh potvrđuje","e2e+unit-security","PASS","tests/e2e/dispatcher-cockpit.spec.js; tests/unit/*scope*"
"F-0766","dispatcher","FLOW-DISPO-MSG","FLOW compose message → send → archive visible","Dispo","end-to-end business path","Početak → obrada → kraj; greška/mreža kontrolisana; refresh potvrđuje","e2e+unit-security","PASS","tests/e2e/dispatcher-cockpit.spec.js; tests/unit/*scope*"
"F-0767","dispatcher","FLOW-DISPO-MONTHLY","FLOW monthly import preview → apply","Dispo","end-to-end business path","Početak → obrada → kraj; greška/mreža kontrolisana; refresh potvrđuje","e2e+unit-security","PASS","tests/e2e/dispatcher-cockpit.spec.js; tests/unit/*scope*"
"F-0768","driver","FLOW-DRIVER-REPORT","FLOW quick report → appears for dispo","Driver+Dispo","end-to-end business path","Početak → obrada → kraj; greška/mreža kontrolisana; refresh potvrđuje","driver-flow-smoke","PASS","reports/matrix-shots/driver-app.png"
"F-0769","security","FLOW-ISOLATION-TENANT","FLOW foreign companyId not visible/API forbid","multi fixture","end-to-end business path","Početak → obrada → kraj; greška/mreža kontrolisana; refresh potvrđuje","e2e+unit-security","PASS","tests/e2e/dispatcher-cockpit.spec.js; tests/unit/*scope*"
"F-0770","security","FLOW-ISOLATION-GROUP","FLOW unassigned group inaccessible","dispo scope","end-to-end business path","Početak → obrada → kraj; greška/mreža kontrolisana; refresh potvrđuje","e2e+unit-security","PASS","tests/e2e/dispatcher-cockpit.spec.js; tests/unit/*scope*"
